Date,Year,Month,Details,Income,Spending,Category,Source,Currency
24/04/2024,2024,4,Meal,,3.4,Meal,BOI,EUR
24/04/2024,2024,4,Pepco,,2.75,Supermarket,BOI,EUR
25/04/2024,2024,4,Dunnes,,20.35,Supermarket,BOI,EUR
25/04/2024,2024,4,Lidl,,5.27,Supermarket,BOI,EUR
25/04/2024,2024,4,Lidl,,15.98,Supermarket,BOI,EUR
25/04/2024,2024,4,Meal,,2.2,Meal,BOI,EUR
25/04/2024,2024,4,Meal,,1.3,Meal,BOI,EUR
25/04/2024,2024,4,Meal,,4.4,Meal,BOI,EUR
26/04/2024,2024,4,St vincent park,,4.8,Parking,BOI,EUR
27/04/2024,2024,4,Dunnes,,20.1,Supermarket,BOI,EUR
27/04/2024,2024,4,Loyds,,8.82,Medicine,BOI,EUR
28/04/2024,2024,4,Tesco,,0.8,Supermarket,BOI,EUR
28/04/2024,2024,4,TV license,,160,TV license,BOI,EUR
29/04/2024,2024,4,GP,,65,doctor,BOI,EUR
29/04/2024,2024,4,Lidl,,11.26,Supermarket,BOI,EUR
29/04/2024,2024,4,Lidl,,21.58,Supermarket,BOI,EUR
30/04/2024,2024,4,Bank,,6,Bank,BOI,EUR
01/05/2024,2024,5,Insurance reimbursement,24,,Doctor,BOI,EUR
01/05/2024,2024,5,Meal,,2.2,Meal,BOI,EUR
01/05/2024,2024,5,Meal,,4.4,Meal,BOI,EUR
02/05/2024,2024,5,La Dolce Italia,,39,Meal,HSBC debit,EUR
02/05/2024,2024,5,Meal,,2.2,Meal,BOI,EUR
02/05/2024,2024,5,Meal,,2.99,Meal,BOI,EUR
02/05/2024,2024,5,Meal,,4.4,Meal,BOI,EUR
02/05/2024,2024,5,Parking,,10,Parking,BOI,EUR
04/05/2024,2024,5,tony's asia market,,20,Meal,HSBC debit,EUR
07/05/2024,2024,5,POSC03MAY TESCO STORE,,1.71,Supermarket,HSBC debit,EUR
07/05/2024,2024,5,POSC04MAY LIDL IRELAN,,9.57,Supermarket,HSBC debit,EUR
07/05/2024,2024,5,POSC04MAY Tonys Asian,,3,Supermarket,HSBC debit,EUR
07/05/2024,2024,5,V960358415070524FA SP,140,,Child Benefit,HSBC debit,EUR
08/05/2024,2024,5,POS07MAY ALEXANDRA CO,,22,School,HSBC debit,EUR
08/05/2024,2024,5,POSC07MAY TESCO STORE,,2.8,Supermarket,HSBC debit,EUR
10/05/2024,2024,5,Ka Shing,,36.9,Meal,HSBC debit,EUR
10/05/2024,2024,5,POS09MAY PARK RITE,,7,Parking,BOI,EUR
10/05/2024,2024,5,POS09MAY Revolut**475,,30,Transfer,BOI,EUR
10/05/2024,2024,5,POS10MAY Revolut**475,,40,Transfer,BOI,EUR
10/05/2024,2024,5,POSC09MAY 0557 LIDL P,,16.64,Supermarket,BOI,EUR
10/05/2024,2024,5,POSC09MAY 0557 LIDL P,,15.28,Supermarket,BOI,EUR
10/05/2024,2024,5,POSC09MAY 0557 LIDL P,,5.82,Supermarket,BOI,EUR
10/05/2024,2024,5,POSC09MAY IKEA IRELAN,,4,Furniture,BOI,EUR
10/05/2024,2024,5,POSC09MAY IKEA IRELAN,,12,Furniture,BOI,EUR
13/05/2024,2024,5,Aliexpress,1.6,,Supermarket,BOI,EUR
14/05/2024,2024,5,Pizza,,44.9,Meal,BOI,EUR
14/05/2024,2024,5,POSC13MAY DUNNES CORN,,20.24,Supermarket,BOI,EUR
16/05/2024,2024,5,BORD GAIS EIR SEPA DD,,56.86,Electricity,BOI,EUR
16/05/2024,2024,5,POSC15MAY 0966 LIDL D,,7.49,Supermarket,BOI,EUR
16/05/2024,2024,5,POSC15MAY DUNNES CORN,,22.15,Supermarket,BOI,EUR
17/05/2024,2024,5,Fuel,,40.52,Fuel,BOI,EUR
17/05/2024,2024,5,POS16MAY PARK RITE,,7,Parking,BOI,EUR
17/05/2024,2024,5,POSC16MAY LUAS TRANSD,,10,Transport,BOI,EUR
17/05/2024,2024,5,POSC16MAY LUAS TRANSD,,10,Transport,BOI,EUR
17/05/2024,2024,5,Vodafone Irel SEPA DD,,133.99,Mobile,BOI,EUR
20/05/2024,2024,5,NEPOSCHGUSD 000000.11,,0.11,Subscription,BOI,EUR
20/05/2024,2024,5,P1905US 6.15@0.92357,,5.68,Subscription,BOI,EUR
20/05/2024,2024,5,POSC18MAY DUNNES CORN,,20.49,Supermarket,BOI,EUR
20/05/2024,2024,5,POSC18MAY FITZERS CAT,,3.5,Supermarket,BOI,EUR
21/05/2024,2024,5,Asia market,,69.15,Supermarket,BOI,EUR
21/05/2024,2024,5,POS18MAY ROYAL IRISH,,43,Entertainment,BOI,EUR
21/05/2024,2024,5,POSC20MAY CINNAMON MO,,31.95,Meal,BOI,EUR
22/05/2024,2024,5,POSC21MAY DUNNES CORN,,20.69,Supermarket,BOI,EUR
22/05/2024,2024,5,POSC21MAY LEOPARDSTOW,,24,Entertainment,BOI,EUR
22/05/2024,2024,5,POSC21MAY MCDONALDS70,,10.1,Meal,BOI,EUR
22/05/2024,2024,5,POSC21MAY MCDONALDS70,,2,Meal,BOI,EUR
22/05/2024,2024,5,POSC21MAY TESCO STORE,,12.88,Supermarket,BOI,EUR
23/05/2024,2024,5,Lidl,,1.76,Supermarket,BOI,EUR
23/05/2024,2024,5,POS22MAY APPLE.COM/BI,,9.99,Subscription,BOI,EUR
23/05/2024,2024,5,POSC22MAY TESCO STORE,,1.97,Supermarket,BOI,EUR
23/05/2024,2024,5,Taste of HK,,28.5,Meal,BOI,EUR
24/05/2024,2024,5,POS22MAY EU.STORE.UI.,,145.99,Electrical Appliances,BOI,EUR
24/05/2024,2024,5,POS23MAY LEAP CARD AP,,10,Transport,BOI,EUR
24/05/2024,2024,5,POS23MAY LEAP CARD AP,,10,Transport,BOI,EUR
24/05/2024,2024,5,POS23MAY TransferWise,,4,Bank,BOI,EUR
24/05/2024,2024,5,POSC23MAY 0966 LIDL D,,5.38,Supermarket,BOI,EUR
24/05/2024,2024,5,Pub drinks,,13.6,Meal,BOI,EUR
27/05/2024,2024,5,24MAY AN POST-OFFICE,,9.7,Postal,BOI,EUR
27/05/2024,2024,5,24MAY DUNNES CORNELS,,20.06,Supermarket,BOI,EUR
27/05/2024,2024,5,24MAY TESCO STORES P,,8.5,Supermarket,BOI,EUR
27/05/2024,2024,5,25MAY SQ *BROTHER HU,,37.6,Meal,BOI,EUR
27/05/2024,2024,5,26MAY TESCO STORES P,,1.22,Supermarket,BOI,EUR
27/05/2024,2024,5,26MAY TESCO STORES P,,3.8,Supermarket,BOI,EUR
27/05/2024,2024,5,27MAY DUNNES CORNELS,,20.97,Supermarket,BOI,EUR
27/05/2024,2024,5,27MAY Fire & Stone,,30.6,Meal,BOI,EUR
29/05/2024,2024,5,POS28MAY SP BEAR MRKT,,18,Supermarket,BOI,EUR
29/05/2024,2024,5,POSC28MAY DR MARIA BO,,65,Doctor,BOI,EUR
29/05/2024,2024,5,POSC28MAY LIDL IRELAN,,15.81,Supermarket,BOI,EUR
29/05/2024,2024,5,POSC28MAY LIDL IRELAN,,10.37,Supermarket,BOI,EUR
30/05/2024,2024,5,POSC29MAY CWIRE Retai,,17.94,Medicine,BOI,EUR
31/05/2024,2024,5,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
31/05/2024,2024,5,POS30MAY Temu.com,,27.07,Furniture,BOI,EUR
31/05/2024,2024,5,POSC30MAY 0974 LIDL R,,12.6,Supermarket,BOI,EUR
31/05/2024,2024,5,POSC30MAY 0974 LIDL R,,2.28,Supermarket,BOI,EUR
04/06/2024,2024,6,LHC-OP0531 7610046CTO,25,,Doctor,BOI,EUR
04/06/2024,2024,6,POS03JUN Revolut**475,,100,Transfer,BOI,EUR
04/06/2024,2024,6,POSC01JUN DUNNES LEOP,,20.36,Supermarket,BOI,EUR
04/06/2024,2024,6,POSC01JUN GRAFTON CAR,,8,Parking,BOI,EUR
04/06/2024,2024,6,V960358415040624FA SP,140,,Child Benefit,BOI,EUR
07/06/2024,2024,6,2024POSCO6JUN LIDL IRELAN,,18.11,Supermarket,BOI,EUR
07/06/2024,2024,6,Lidl,,17.47,Supermarket,BOI,EUR
10/06/2024,2024,6,ARBORETUM K,,8,Supermarket,BOI,EUR
10/06/2024,2024,6,Dunnes,,20.79,Supermarket,BOI,EUR
10/06/2024,2024,6,Dunnes,,20.22,Supermarket,BOI,EUR
10/06/2024,2024,6,Vodafone Irel SEPA DD,,123.16,Mobile,BOI,EUR
11/06/2024,2024,6,Dunnes,,20.06,Supermarket,BOI,EUR
11/06/2024,2024,6,Mcdonald,,3,Meal,BOI,EUR
11/06/2024,2024,6,NANA's Tea,,6.7,Meal,BOI,EUR
11/06/2024,2024,6,The Square,,1,Parking,BOI,EUR
13/06/2024,2024,6,Lidl,,2.69,Supermarket,BOI,EUR
13/06/2024,2024,6,Lidl,,1.42,Supermarket,BOI,EUR
13/06/2024,2024,6,Taste of HK,,49,Meal,BOI,EUR
14/06/2024,2024,6,Aldi,,17,Supermarket,BOI,EUR
17/06/2024,2024,6,An Post,,2.2,Postal,BOI,EUR
17/06/2024,2024,6,Dealz,,4.75,Supermarket,BOI,EUR
17/06/2024,2024,6,Dunnes,,20.73,Supermarket,BOI,EUR
17/06/2024,2024,6,Lidl,,11.82,Supermarket,BOI,EUR
19/06/2024,2024,6,Bord GAIS EIR SEPA DD,,73.65,Electricity,BOI,EUR
19/06/2024,2024,6,Lidl,,7.1,Supermarket,BOI,EUR
19/06/2024,2024,6,Temu,4.57,,Supermarket,BOI,EUR
19/06/2024,2024,6,Tesco,,7.88,Supermarket,BOI,EUR
20/06/2024,2024,6,Dunnes,,21.37,Supermarket,BOI,EUR
21/06/2024,2024,6,Circle K,,28.35,Fuel,BOI,EUR
21/06/2024,2024,6,Dunnes,,20.17,Supermarket,BOI,EUR
24/06/2024,2024,6,Apple.Com,,9.99,Subscription,BOI,EUR
24/06/2024,2024,6,Dunnes,,19.91,Supermarket,BOI,EUR
24/06/2024,2024,6,Mcdonald,,15.2,Meal,BOI,EUR
26/06/2024,2024,6,Dunnes,,5.5,Supermarket,BOI,EUR
26/06/2024,2024,6,Dunnes,,5.5,Supermarket,BOI,EUR
26/06/2024,2024,6,Dunnes,,6.85,Supermarket,BOI,EUR
26/06/2024,2024,6,Dunnes,,21.28,Supermarket,BOI,EUR
27/06/2024,2024,6,AIG,,104.16,Insurance,BOI,EUR
28/06/2024,2024,6,Bank,,6,Bank,BOI,EUR
28/06/2024,2024,6,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
01/07/2024,2024,7,POS28JUN APPLE.COM/BI,,5.99,Subscription,BOI,EUR
02/07/2024,2024,7,V960358415020724FA SP,140,,Child Benefit,BOI,EUR
04/07/2024,2024,7,ii.translation.ie.CTO,57.6,,Income,BOI,EUR
09/07/2024,2024,7,Vodafone Irel SEPA DD,,94.47,Mobile,BOI,EUR
16/07/2024,2024,7,BORD GAIS EIR SEPA DD,,71.07,Electricity,BOI,EUR
22/07/2024,2024,7,POS21JUL Liberty Insu,,567.25,Insurance,BOI,EUR
31/07/2024,2024,7,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
01/08/2024,2024,8,IRISH DIASPORA LOA GP,491435,,Bank-in,BOI,EUR
06/08/2024,2024,8,POSC05AUG DUNNES CORN,,30.13,Supermarket,BOI,EUR
06/08/2024,2024,8,POSC05AUG DUNNES CORN,,12.5,Supermarket,BOI,EUR
06/08/2024,2024,8,POSC05AUG DUNNES CORN,,20.19,Supermarket,BOI,EUR
06/08/2024,2024,8,V960358415060824FA SP,140,,Child Benefit,BOI,EUR
07/08/2024,2024,8,POS06AUG Revolut**908,,100,Transfer,BOI,EUR
07/08/2024,2024,8,POS07AUG SP BEAR MRKT,,18,Coffee,BOI,EUR
08/08/2024,2024,8,POS06AUG ONLINE MOTOR,,140,License,BOI,EUR
08/08/2024,2024,8,POSC07AUG TESCO STORE,,10.49,Supermarket,BOI,EUR
08/08/2024,2024,8,POSC07AUG WWW.PARKING,,2,Parking,BOI,EUR
08/08/2024,2024,8,Vodafone Irel SEPA DD,,65.08,Mobile,BOI,EUR
12/08/2024,2024,8,NEPOSCHGUSD 000000.11,,0.11,Subscription,BOI,EUR
12/08/2024,2024,8,P1108US 6.20@0.91612,,5.68,Subscription,BOI,EUR
12/08/2024,2024,8,POS09AUG PAYZONE PARK,,10,Parking,BOI,EUR
12/08/2024,2024,8,POS09AUG TST-Bewleys,,22,Meal,BOI,EUR
12/08/2024,2024,8,POSC09AUG DUNNES LEOP,,20.96,Supermarket,BOI,EUR
12/08/2024,2024,8,POSC09AUG DUNNES LEOP,,20.29,Supermarket,BOI,EUR
12/08/2024,2024,8,POSC11AUG DUNNES BRAY,,2.47,Supermarket,BOI,EUR
12/08/2024,2024,8,POSC11AUG Tonys Asian,,14,Supermarket,BOI,EUR
13/08/2024,2024,8,POSC12AUG ALDI 57 872,,23.04,Supermarket,BOI,EUR
13/08/2024,2024,8,POSC12AUG DUNNES BEAC,,12.79,Supermarket,BOI,EUR
13/08/2024,2024,8,POSC12AUG HOME STORE,,5.97,Supermarket,BOI,EUR
13/08/2024,2024,8,POSC12AUG HOWARDS WAY,,34.8,Meal,BOI,EUR
13/08/2024,2024,8,POSC12AUG K & C GARAG,,312.43,Car Maintenance,BOI,EUR
13/08/2024,2024,8,POSC12AUG LIDL IRELAN,,5.97,Supermarket,BOI,EUR
13/08/2024,2024,8,POSC12AUG TESCO STORE,,1.9,Supermarket,BOI,EUR
14/08/2024,2024,8,POS13AUG Temu.com,,27.28,Supermarket,BOI,EUR
16/08/2024,2024,8,BORD GAIS EIR SEPA DD,,36.67,Electricity,BOI,EUR
16/08/2024,2024,8,POS15AUG APOHEALTH.DE,,18.07,Medicine,BOI,EUR
16/08/2024,2024,8,POSC14AUG LA DOLCE IT,,104,Meal,BOI,EUR
16/08/2024,2024,8,POSC15AUG 0557 LIDL P,,15.08,Supermarket,BOI,EUR
16/08/2024,2024,8,POSC15AUG 0557 LIDL P,,5.49,Supermarket,BOI,EUR
19/08/2024,2024,8,POSC16AUG AVOCA HANDW,,4.36,Supermarket,BOI,EUR
19/08/2024,2024,8,POSC16AUG BREAD 41,,20.7,Meal,BOI,EUR
19/08/2024,2024,8,POSC16AUG BREAD 41,,3.3,Meal,BOI,EUR
19/08/2024,2024,8,POSC16AUG BREAD 41,,9.7,Meal,BOI,EUR
19/08/2024,2024,8,POSC16AUG DUNNES CORN,,27.25,Supermarket,BOI,EUR
19/08/2024,2024,8,POSC16AUG POWERSCOURT,,11.97,Supermarket,BOI,EUR
20/08/2024,2024,8,POSC19AUG 0557 LIDL P,,45.78,Supermarket,BOI,EUR
20/08/2024,2024,8,POSC19AUG DUNNES CORN,,21.04,Supermarket,BOI,EUR
21/08/2024,2024,8,POS20AUG GAFFNEY MECH,,140,Maintenance,BOI,EUR
23/08/2024,2024,8,POSC22AUG THE DROPPIN,,56.4,Meal,BOI,EUR
26/08/2024,2024,8,POSC23AUG DUNNES CORN,,6.3,Supermarket,BOI,EUR
26/08/2024,2024,8,POSC23AUG TESCO STORE,,16.29,Supermarket,BOI,EUR
26/08/2024,2024,8,POSC25AUG TESCO STORE,,0.88,Supermarket,BOI,EUR
27/08/2024,2024,8,POS26AUG Revolut**475,,50,Transfer,BOI,EUR
27/08/2024,2024,8,POS26AUG Revolut**475,,50,Transfer,BOI,EUR
28/08/2024,2024,8,27AUG ALDI STORES IR,,16.76,Supermarket,BOI,EUR
28/08/2024,2024,8,27AUG ASIA MARKET CA,,14.1,Supermarket,BOI,EUR
28/08/2024,2024,8,27AUG SP SOLARWHOLES,,17.75,Electrical Appliances,BOI,EUR
28/08/2024,2024,8,27AUG SQ *CATERWORLD,,64.34,Supermarket,BOI,EUR
28/08/2024,2024,8,27AUG THE DEAN HOTEL,,135.4,Meal,BOI,EUR
28/08/2024,2024,8,27AUG The Green Kitc,,29.4,Meal,BOI,EUR
28/08/2024,2024,8,27AUG The Green Kitc,,5,Meal,BOI,EUR
28/08/2024,2024,8,27AUG Woodies Naas R,,48.09,Supermarket,BOI,EUR
28/08/2024,2024,8,28AUG DEALZ - 2313,,6,Supermarket,BOI,EUR
28/08/2024,2024,8,28AUG IKEA IRELAND L,,6.8,Meal,BOI,EUR
28/08/2024,2024,8,28AUG IKEA IRELAND L,,21,Furniture,BOI,EUR
29/08/2024,2024,8,POSC28AUG DEALZ - 231,,6,Supermarket,BOI,EUR
29/08/2024,2024,8,POSC28AUG DUNNES CORN,,20.65,Supermarket,BOI,EUR
29/08/2024,2024,8,POSC28AUG IKEA IRELAN,,21,Furniture,BOI,EUR
29/08/2024,2024,8,POSC28AUG IKEA IRELAN,,6.8,Furniture,BOI,EUR
30/08/2024,2024,8,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
30/08/2024,2024,8,POS29AUG ODEON CINEMA,,15,Entertainment,BOI,EUR
30/08/2024,2024,8,POSC29AUG DUNNES CORN,,20.51,Supermarket,BOI,EUR
02/09/2024,2024,9,365 Online  Graham H,,5000,Property,BOI,EUR
02/09/2024,2024,9,POS01SEP Revolut**908,,100,Transfer,BOI,EUR
02/09/2024,2024,9,POSC31AUG ALDI 11 872,,10.41,Supermarket,BOI,EUR
02/09/2024,2024,9,POSC31AUG DUNNES CORN,,20.06,Supermarket,BOI,EUR
02/09/2024,2024,9,POSC31AUG SQ *BULLET,,19.9,Meal,BOI,EUR
03/09/2024,2024,9,V960358415030924FA SP,140,,Child Benefit,BOI,EUR
04/09/2024,2024,9,POS03SEP PAYZONE PARK,,10,Parking,BOI,EUR
04/09/2024,2024,9,POSC03SEP BREAD 41,,15,Meal,BOI,EUR
04/09/2024,2024,9,POSC03SEP DUNNES CORN,,20.25,Supermarket,BOI,EUR
06/09/2024,2024,9,POS05SEP JD WETHERSPO,,18.6,Meal,BOI,EUR
06/09/2024,2024,9,POSC05SEP CWIRE Retai,,16.99,Medicine,BOI,EUR
06/09/2024,2024,9,POSC05SEP CWIRE Retai,,6.96,Medicine,BOI,EUR
06/09/2024,2024,9,POSC05SEP CWIRE Retai,,5.94,Medicine,BOI,EUR
06/09/2024,2024,9,POSC05SEP LIDL IRELAN,,12.45,Supermarket,BOI,EUR
09/09/2024,2024,9,Amazon,,16.94,Tool,BOI,EUR
09/09/2024,2024,9,POS07SEP SP BEAR MRKT,,18,Coffee,BOI,EUR
09/09/2024,2024,9,POSC06SEP DUNNES CORN,,20.09,Supermarket,BOI,EUR
09/09/2024,2024,9,POSC08SEP TESCO STORE,,3.38,Supermarket,BOI,EUR
09/09/2024,2024,9,POSC08SEP TESCO STORE,,2.2,Supermarket,BOI,EUR
09/09/2024,2024,9,Vodafone Irel SEPA DD,,80,Mobile,BOI,EUR
10/09/2024,2024,9,POS08SEP AIR FRANCE,,1220.98,Travel,BOI,EUR
10/09/2024,2024,9,POSC09SEP DUNNES CORN,,20.3,Supermarket,BOI,EUR
11/09/2024,2024,9,Buymie Invoice 685 SP,36.46,,Income,BOI,EUR
11/09/2024,2024,9,POS10SEP JD WETHERSPO,,15.9,Meal,BOI,EUR
14/09/2024,2024,9,Amazon,,36.19,Tool,BOI,EUR
16/09/2024,2024,9,POSC13SEP 0557 LIDL P,,23.75,Supermarket,BOI,EUR
16/09/2024,2024,9,POSC13SEP 0557 LIDL P,,5.3,Supermarket,BOI,EUR
16/09/2024,2024,9,POSC13SEP DUNNES CORN,,20.19,Supermarket,BOI,EUR
16/09/2024,2024,9,POSC14SEP TESCO STORE,,4.69,Supermarket,BOI,EUR
16/09/2024,2024,9,POSC15SEP TESCO STORE,,3.19,Supermarket,BOI,EUR
17/09/2024,2024,9,POSC16SEP BESTDRIVE,,17.03,Car Maintenance,BOI,EUR
17/09/2024,2024,9,POSC16SEP DUNNES CORN,,20.85,Supermarket,BOI,EUR
18/09/2024,2024,9,Buymie Invoice 686 SP,211.59,,Income,BOI,EUR
18/09/2024,2024,9,POSC17SEP Blackrock V,,6,Parking,BOI,EUR
18/09/2024,2024,9,POSC17SEP LIDL 0154 D,,11.32,Supermarket,BOI,EUR
18/09/2024,2024,9,POSC17SEP LIDL 0154 D,,5.98,Supermarket,BOI,EUR
18/09/2024,2024,9,POSC17SEP SV BLACKROC,,10.07,Supermarket,BOI,EUR
19/09/2024,2024,9,365 Online  MERCER VA,,657.12,Property,BOI,EUR
19/09/2024,2024,9,POS18SEP IMBIBE LTD,,39,Coffee,BOI,EUR
19/09/2024,2024,9,POSC18SEP DUNNES CORN,,20.44,Supermarket,BOI,EUR
23/09/2024,2024,9,365 Online  Alexandr,,100,School,BOI,EUR
23/09/2024,2024,9,365 Online  TANG YEUK,8.4,,Transfer,BOI,EUR
23/09/2024,2024,9,POSC20SEP ALDI 11 872,,22.9,Supermarket,BOI,EUR
23/09/2024,2024,9,POSC20SEP TESCO STORE,,4.65,Supermarket,BOI,EUR
23/09/2024,2024,9,POSC20SEP Woodies Car,,12.78,Furniture,BOI,EUR
23/09/2024,2024,9,POSC21SEP DUNNES CORN,,20.17,Supermarket,BOI,EUR
23/09/2024,2024,9,POSC22SEP TESCO STORE,,2.32,Supermarket,BOI,EUR
24/09/2024,2024,9,POS23SEP APPLE.COM/BI,,9.99,Subscription,BOI,EUR
24/09/2024,2024,9,POSC23SEP LIDL IRELAN,,11.79,Supermarket,BOI,EUR
24/09/2024,2024,9,POSC23SEP LIDL IRELAN,,16.24,Supermarket,BOI,EUR
25/09/2024,2024,9,Buymie Invoice 688 SP,14.41,,Income,BOI,EUR
26/09/2024,2024,9,POSC25SEP LIDL IRELAN,,6.31,Supermarket,BOI,EUR
26/09/2024,2024,9,POSC25SEP LIDL IRELAN,,6.23,Supermarket,BOI,EUR
26/09/2024,2024,9,POSC25SEP Tonys Asian,,9.5,Supermarket,BOI,EUR
30/09/2024,2024,9,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
30/09/2024,2024,9,IRISH DIASPORA LOA GP,149625,,Bank-in,BOI,EUR
30/09/2024,2024,9,POSC27SEP DUNNES CORN,,20.98,Supermarket,BOI,EUR
01/10/2024,2024,10,POSC30SEP TESCO STORE,,0.96,Supermarket,BOI,EUR
01/10/2024,2024,10,V960358415011024FA SP,140,,Child Benefit,BOI,EUR
02/10/2024,2024,10,POS30SEP RYANAIR,,203.38,Travel,BOI,EUR
02/10/2024,2024,10,POSC01OCT DUNNES CORN,,20.23,Supermarket,BOI,EUR
04/10/2024,2024,10,POSC03OCT LIDL IRELAN,,17.58,Supermarket,BOI,EUR
04/10/2024,2024,10,POSC03OCT LIDL IRELAN,,15.98,Supermarket,BOI,EUR
05/10/2024,2024,10,Aliexpress,,19.55,Electrical Appliances,BOI,EUR
07/10/2024,2024,10,POS05OCT TransferWise,,20,Transfer,BOI,EUR
07/10/2024,2024,10,POSC04OCT ASIA MARKET,,33.17,Supermarket,BOI,EUR
07/10/2024,2024,10,POSC04OCT DUNNES CORN,,20.75,Supermarket,BOI,EUR
07/10/2024,2024,10,POSC04OCT DUNNES CORN,,20.09,Supermarket,BOI,EUR
07/10/2024,2024,10,POSC06OCT DUNNES CORN,,20.56,Supermarket,BOI,EUR
07/10/2024,2024,10,Vodafone Irel SEPA DD,,80,Mobile,BOI,EUR
08/10/2024,2024,10,Buymie Invoice 695 SP,23.38,,Income,BOI,EUR
09/10/2024,2024,10,Amazon,,57.6688,Tool,BOI,EUR
10/10/2024,2024,10,POSC09OCT B & Q IRELA,,31,Furniture,BOI,EUR
10/10/2024,2024,10,POSC09OCT BURGER KING,,10.1,Meal,BOI,EUR
10/10/2024,2024,10,POSC09OCT DUNNES CORN,,20.14,Supermarket,BOI,EUR
14/10/2024,2024,10,POSC11OCT DUNNES CORN,,20.6,Supermarket,BOI,EUR
15/10/2024,2024,10,IRISH DIASPORA LOA GP,146870,,Bank-in,BOI,EUR
15/10/2024,2024,10,POSC14OCT ALDI 11 872,,27.92,Supermarket,BOI,EUR
15/10/2024,2024,10,POSC14OCT JUSTTIP,,1,Meal,BOI,EUR
15/10/2024,2024,10,POSC14OCT LIDL IRELAN,,11.02,Supermarket,BOI,EUR
15/10/2024,2024,10,POSC14OCT THE DROPPIN,,86.2,Meal,BOI,EUR
16/10/2024,2024,10,Buymie Invoice 698 SP,35.23,,Income,BOI,EUR
16/10/2024,2024,10,POS15OCT IMBIBE LTD,,43,Coffee,BOI,EUR
17/10/2024,2024,10,16OCT DUNNES CORNELS,,20.32,Supermarket,BOI,EUR
17/10/2024,2024,10,17OCT LIDL IRELAND L,,11.74,Supermarket,BOI,EUR
17/10/2024,2024,10,17OCT LIDL IRELAND L,,4.12,Supermarket,BOI,EUR
17/10/2024,2024,10,365 Online  DNG Grou,,7000,Property,BOI,EUR
17/10/2024,2024,10,365 Online  Vanke,,1715.85,Property,BOI,EUR
17/10/2024,2024,10,Amazon,,45.2,Tool,BOI,EUR
17/10/2024,2024,10,SP Farmer Gracy,,42.2,Garden,BOI,EUR
18/10/2024,2024,10,POSC17OCT LIDL IRELAN,,4.12,Supermarket,BOI,EUR
18/10/2024,2024,10,POSC17OCT LIDL IRELAN,,11.74,Supermarket,BOI,EUR
20/10/2024,2024,10,Royal Rusell,,511.23,Travel,BOI,EUR
21/10/2024,2024,10,POS19OCT CARCHARGER E,,10,EV Charge,BOI,EUR
21/10/2024,2024,10,POS19OCT PARK MAGIC M,,40,Toll,BOI,EUR
21/10/2024,2024,10,POSC18OCT DUNNES CORN,,21.56,Supermarket,BOI,EUR
21/10/2024,2024,10,POSC19OCT GERRYS FRES,,1,Meal,BOI,EUR
21/10/2024,2024,10,POSC19OCT IKEA IRELAN,,17.25,Furniture,BOI,EUR
21/10/2024,2024,10,POSC19OCT MCDONALDS 7,,13.2,Meal,BOI,EUR
21/10/2024,2024,10,POSC19OCT TESCO STORE,,2.5,Supermarket,BOI,EUR
22/10/2024,2024,10,POSC19OCT IKEA IRELAN,,106,Furniture,BOI,EUR
22/10/2024,2024,10,POSC20OCT DUNNES CORN,,20.33,Supermarket,BOI,EUR
23/10/2024,2024,10,POS22OCT APPLE.COM/BI,,9.99,Subscription,BOI,EUR
23/10/2024,2024,10,POS22OCT DUBLIN AIRPO,,57,Parking,BOI,EUR
25/10/2024,2024,10,POS24OCT LEAP CARD AP,,10,Transport,BOI,EUR
25/10/2024,2024,10,POSC24OCT LIDL 0154 D,,5.72,Supermarket,BOI,EUR
25/10/2024,2024,10,POSC24OCT LIDL 0154 D,,4.38,Supermarket,BOI,EUR
25/10/2024,2024,10,POSC24OCT NAN CHINESE,,42.5,Meal,BOI,EUR
29/10/2024,2024,10,365 Online  Ben ORaf,,1000,Property,BOI,EUR
29/10/2024,2024,10,365 Online  Ben soli,,20000,Property,BOI,EUR
29/10/2024,2024,10,POS28OCT SP BEAR MRKT,,18,Coffee,BOI,EUR
29/10/2024,2024,10,POS29OCT SP THE BARN,,33,Coffee,BOI,EUR
29/10/2024,2024,10,POSC25OCT DUNNES CORN,,20.74,Supermarket,BOI,EUR
29/10/2024,2024,10,POSC25OCT DUNNES CORN,,20.32,Supermarket,BOI,EUR
30/10/2024,2024,10,Buymie Invoice 703 SP,46.57,,Income,BOI,EUR
30/10/2024,2024,10,POSC29OCT 0966 LIDL D,,22.19,Supermarket,BOI,EUR
30/10/2024,2024,10,POSC29OCT DUNNES CORN,,21.25,Supermarket,BOI,EUR
31/10/2024,2024,10,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
31/10/2024,2024,10,POS29OCT SP THE BARN,33,,Coffee,BOI,EUR
01/11/2024,2024,11,POSC31OCT DUNNES CORN,,20.21,Supermarket,BOI,EUR
01/11/2024,2024,11,POSC31OCT DUNNES CORN,,20.91,Supermarket,BOI,EUR
04/11/2024,2024,11,365 Online  WAN HOI Y,,3000,Transfer,BOI,EUR
